0,20220706-191652,rbf,auto,488,61,77,265,0.8451178451178452,0.8451178451178452,0.8451178451178452,0.8451178451178452,"Fare,passenger_class,passenger_sex"
0,20220706-191709,rbf,auto,488,61,77,265,0.8451178451178452,0.8451178451178452,0.8451178451178452,0.8451178451178452,"Fare,passenger_class,passenger_sex"
